reviewId,content,score,stemmed_text,sentiment_score_based,sentiment_textblob,sentiment_vader,sentiment_ensemble,textblob_polarity,vader_compound
33e5ddd5-0b49-4366-86c4-f475544e56f9,"Ribet masuk nya,",1,ribet masuk nya,negative,neutral,neutral,neutral,0.0,0.0
a2d4a95c-ed91-417b-8391-ff37b3f52d83,"kecewa,selama ini selalu menjadikan bank jenius sebagai bank utama,malah saya daftarkan sebagai payrol,tapi bukannya menjaga kenyamanan nasabah,malah pihak jenius mengcancel program utk nasabahnya yang sebelumnya bisa di gunakan (walaupun belum tentu di gunakan),sebagai bentuk protes,saya sudah memindahkan semua saldo ke bank lain dengan program yang lebih menguntungkan,dan akan memikirkan untuk menutup rekening di bank ini kalau memang membuat tidak nyaman.sangat kecewa.",1,kecewa lama selalu jadi bank jenius bank utama malah daftar payrol bukan jaga nyaman nasabah malah pihak jenius mengcancel program nasabah belum guna walaupun guna bentuk protes pindah semua saldo bank program lebih untung pikir tutup rekening bank kalau memang buat kecewa,negative,neutral,neutral,neutral,0.0,0.0
f3876763-b0c3-4a58-9859-4f2660ca855b,Sangat membantu,5,sangat bantu,positive,neutral,neutral,neutral,0.0,0.0
8ef75271-7665-4194-86e5-d0a8dd5781c3,Bagus,5,bagus,positive,neutral,neutral,neutral,0.0,0.0
e11b23b3-6d98-4a16-acd3-e09477089d95,"Sangat tidak direkomendasikan, sistem nya sangat buruk",1,sangat rekomendasi sistem nya sangat buruk,negative,neutral,neutral,neutral,0.0,0.0
f12221c2-0287-42c5-a439-c4f2f7b6940b,"Kak knpa ya aku mau login, dah masukin kode ootp tapi pas bikin password keluar Mulu, bertuliskan waktu sesi habis udah cepetpun masih aja kek gitu, *ini edit yang sekarang, karna masalah yang dlu akhirnya aku uninstall no nya dah gak kepake, sekarang mau login susah dapet otp karena no gak dipakai lagi, gak ada opsi lain",1,kak aku mau login masukin kode ootp pas bikin password keluar mulu tulis waktu sesi habis cepetpun aja kek gitu edit sekarang karna masalah dlu akhir aku uninstall nya kepake sekarang mau login susah dapet otp pakai opsi,negative,neutral,neutral,neutral,0.0,0.0
057ed339-03a1-4aa4-82ab-c24dd39aa8ae,"Coba pengajuan kartu kredit, status di tolak aplikasi jenius nya langsung tidak bisa login lagi, pakai sidik jari tidak di kenali, pakai pun kata nya salah, mau reset ulang pin tercantum sesi sudah habis, ini data data kita kayak gimana",1,coba aju kartu kredit status tolak aplikasi jenius nya langsung login pakai sidik jari kenal pakai kata nya salah mau reset ulang pin cantum sesi habis data data kayak gimana,negative,neutral,neutral,neutral,0.0,0.0
d7459113-9de6-4334-9f9f-a9dd7b8a9dbc,"aneh pembuatan pasword selalu terjadi kesalahan,padahal apa yg salah",2,aneh buat pasword selalu jadi salah padahal apa salah,negative,neutral,neutral,neutral,0.0,0.0
2ccb92e1-f324-43be-87e8-af17aec9d759,"Gimana sih di update malah lemot, keluar2 sendiri dr aplikasi.. parah..",1,gimana sih update malah lot sendiri aplikasi parah,negative,neutral,neutral,neutral,0.0,0.0
36eb1fb2-d755-47f0-a2f1-4621db5602a5,Mirip pinjol..,1,mirip pinjol,negative,neutral,neutral,neutral,0.0,0.0
31e7a152-676c-4b6a-bac5-2e8f3e2254ed,"Awal nya aman2 aja sih slama pake apk ini,udh hampir 1 thn pake flexi chas baru kali ini bermaslah d pembayaran nya,padahal cumak telat jam doang,aku bayar d jam 22.45 krna bru pulang kerja bukan beda hari juga aku bayar nya lngsung kenak denda 150rb smentara dana tertahan nya blum di tarik untuk pembayaran tagihan nya,mau byar di awal malah kenak admin 100rb.gilak apa ya ini bobrok banget sumpah kesel,tolong dong d perbaiki lgi sistem apk nya gak jelas banget mau bayar aja d persulit",1,awal nya aja sih slama pake apk hampir thn pake flexi chas baru kali mas bayar nya padahal cumak telat jam doang aku bayar jam bru pulang kerja bukan beda hari aku bayar nya lngsung nak denda smentara dana tahan nya blum tarik bayar tagih nya mau byar awal malah nak admin apa bobrok banget sumpah kesel dong baik lgi sistem apk nya jelas banget mau bayar aja sulit,negative,neutral,neutral,neutral,0.0,0.0
e1c0b9b1-6d60-4df2-a407-a9f0485cac8b,"No recomended soal pengisian data,udah susah"" pengisian data.malah ditolak,tolong hapus data"" sy.per 12 maret 2025 sy uninstal apk",1,recomended soal isi data susah isi tolak hapus data maret uninstal apk,negative,neutral,neutral,neutral,0.0,0.0
2852f29e-34e5-4904-bd00-dfed41cfa008,Good Apps,5,good apps,positive,positive,positive,positive,0.7,0.4404
1890e26e-a814-40d5-b675-ee771e6d091d,Limit creditbility meningkat tapi limit credit flexicash nya tidak bisa di tingkatkan jadi buat apa creditbility meningkat kalo tidak bisa di alokasikan ke limit creditnya,5,limit creditbility tingkat limit credit flexicash nya tingkat jadi buat apa creditbility tingkat kalau alokasi limit creditnya,positive,neutral,positive,positive,0.0,0.3818
6d96a6a5-7748-481d-9d9d-8cd4bb722b55,"Sya kasi rate 1 krna mba mba SPG di Aeon sentul city budah 2x maksa banget buat download, orang lagi cape pulang kerja, gerah, laper di cegat spg jenius buat download ini. Padahal wktu itu udh pernah, mbanya tetep ngeyel. Tolong dong perusahaan genius kasi tau spgnya biar ga norak ngejar targetnya pemaksaan banget. Kalo orang ga mau ya ga usah cegat cegat, kampungan banget si ewww🤢👎🏼👎🏼👎🏼👎🏼👎🏼",1,sya kasi rate mba mba spg aeon sentul city budah maksa banget buat download orang cape pulang kerja gerah laper cegat spg jenius buat download padahal wktu pernah mbanya tetep ngeyel dong usaha genius kasi tau spgnya biar norak ngejar target paksa banget kalau orang mau usah cegat cegat kampung banget,negative,neutral,neutral,neutral,0.0,0.0
7b58ca07-e34c-4f6e-a031-028b88187e08,"Sangat tidak membantu, feesible biaya bulan mengalahkan bank himbara,bank digital niat hati mau ngajukan kartu kredit, faktanya tidak bisa mengajukan....sangat kalah sama bank konvensional, digital lain...dataku uda aku upload semua, semoga benar2 di lindungi ojk...bye jenius jebolan btpn...semoga bisa perbaikan jangan ribet2 kayak perempuan....wkwkwk",1,sangat bantu feesible biaya bulan kalah bank himbara bank digital niat hati mau ngajukan kartu kredit fakta aju sangat kalah sama bank konvensional digital data uda aku upload semua moga lindung ojk bye jenius jebol btpn moga baik jangan kayak perempuan wkwkwk,negative,neutral,neutral,neutral,0.0,0.0
cad2f4b5-11b9-49e0-9a17-e45f595852b3,Kenapa aplikasinya ga bisa log in,2,aplikasi log,negative,neutral,neutral,neutral,0.0,0.0
79ae3015-152f-4971-b0e1-5d1e7fe57702,"Mantap,mudah di gunakan,pokonya jenius solusi terbaik..",5,mantap mudah guna poko jenius solusi baik,positive,neutral,neutral,neutral,0.0,0.0
d9c159fe-12b8-4027-99b4-67e3fad7e0d8,"G jelas, bkin pasword ketika klik lanjut mlah terjadi kesalahan",2,jelas bkin pasword klik lanjut mlah jadi salah,negative,neutral,neutral,neutral,0.0,0.0
1d08dbad-988c-464c-9444-d73a3364ebc2,"Saran saya lebih baik uninstall aplikasi ini. Dari pada menyulitkan hidupmu, Ganti perangkat urusannya panjang, 6 bank yang saya gunakan gak seribet itu gak telpon kesana kemari, udah telpon call center, masih diarahkan video call mana koneksinya buruk, harus berulang kali. (Problem langsung direspon dan sudah teratasi, terima kasih)",5,saran lebih baik uninstall aplikasi sulit hidup ganti perangkat urus panjang bank guna seribet telpon kesana kemari telpon call center arah video call mana koneksi buruk ulang kali problem langsung direspon atas terima kasih,positive,neutral,negative,positive,-0.1,-0.4019
da71353d-e279-4d9a-b9fd-46b21a119957,"Oke terima kasih, saya cuma pakai buat bayar-bayar online,karena nabung sekarang kalau di bawah sejuta udah gak dapet bunga. Huhh",5,oke terima kasih cuma pakai buat online nabung sekarang kalau bawah juta dapet bunga huhh,positive,neutral,neutral,neutral,0.0,0.0
86eac710-4224-4e45-b98d-0ecf09a7c8db,"sales minus, mintaaa tolong ngejar target tpi di tanyain cueknya minta ampun, maksa maksa, sales jenius medan",1,sales minus minta ngejar target tanyain cuek minta ampun maksa maksa sales jenius medan,negative,neutral,neutral,neutral,-0.1,0.0
03a8cafb-2cc1-476e-9ebe-4060235941f8,kenapa tidak bisa masuk akun saya,1,masuk akun,negative,neutral,neutral,neutral,0.0,0.0
71aa8bee-d6ad-4aaf-a2ba-e676c8c31b7f,Cara mau ganti nomor gimana ya nomornya sudah gak aktif,2,cara mau ganti nomor gimana nomor aktif,negative,neutral,neutral,neutral,0.0,0.0
c9fcd359-8a01-4308-bc9d-05b8899a7133,Aplikasi bank terlemot yang pernah aku coba.,1,aplikasi bank lot pernah aku coba,negative,neutral,neutral,neutral,0.0,0.0
24900a50-623c-4af8-88a4-e39dc1e785d8,"Saldo saya selalu di potong padahal info nya saldo tidak potong jikalau saldo tidak kurang dari 10.000 Nyata nya setiap bulan selalu potong 10.000, alasan CS nya di chat dari aplikasi karna saldo saya kurang dari 10rb. Padahal saya teansaki hanya sebagian saya ambil saldo ... Awal deposit salso tidak kurang dari 10juta dimasukin tp selama aktif, sampai 6 bulan skrg selalu di potong.. Parah ini aplikasi",1,saldo selalu potong padahal info nya saldo potong jikalau saldo kurang nyata nya bulan selalu potong alas nya chat aplikasi karna saldo kurang padahal teansaki bagi ambil saldo awal deposit salso kurang dimasukin lama aktif bulan skrg selalu potong parah aplikasi,negative,negative,negative,negative,-0.4,-0.2732
a167d992-35ef-4e8c-976a-e04daca3dd7e,Mulai tgl 10 Maret 2025 saya hapus apk ini soalnya tidak jelas dan data saya mohon di hapus jika ada kendala saya tidak tanggung jawab,1,mulai tgl maret hapus apk soal jelas data mohon hapus kendala tanggung jawab,negative,neutral,neutral,neutral,0.0,0.0
280a295e-7086-4646-8493-23736e92f1d4,Selfi photo selalu gagal Tolong data saya jangan di salahgunakan,1,selfi photo selalu gagal data jangan salahgunakan,negative,neutral,neutral,neutral,0.0,0.0
c67ba2e0-26bc-4072-94d0-f97ca86c6f7a,apk yg gaje,1,apk gaje,negative,neutral,neutral,neutral,0.0,0.0
a0c73274-55ef-4a1f-933f-74e2de62b459,"Keamanan akun memang prioritas tapi terlalu ribet, gak tau ada masalah apa tiba tiba gak bisa login akunnya, disuruh datang kecabang untuk pengkinian data oke kita datangin, diminta menunggu 2x24jam oke. Setelah itu tetap gak bisa login, telepon cs disuruh lagi datang kecabang. menunggu 2x24jam sudah bisa login. Eeh selang 3bulan mengulang lagi seperti kejadian sebelumnya. Dari puluhan akun bank saya pakai JENIUS APLIKASI PERBANKAN PALING BIKIN SUSAH NASABAH.",1,aman akun memang prioritas terlalu ribet tau masalah apa tiba tiba login akun suruh datang cabang kini data oke datangin minta tunggu oke tetap login telepon suruh datang cabang tunggu login eeh selang ulang jadi belum puluh akun bank pakai jenius aplikasi perban paling bikin susah nasabah,negative,neutral,neutral,neutral,0.0,0.0
0ff8a463-b59d-4931-b194-eb3cee06296e,Sampai kapan menunggu di acc pembukaan rekening nya.sudah video call.sudah verifikasi.data sudah lengkap.sampai kapan nunggu nya ini.jgn di salah gunakan data2 gua. Atas nama muhamad zakaria. Ngga jelas bgt. Gua tunggu info selanjut nya.apk ga jelas.apk sampah.hari ini gua apus apk nya.,1,kapan tunggu acc buka rekening video kapan nunggu nya salah guna gua atas nama muhamad zakaria jelas banget gua tunggu info lanjut gua apus apk nya,negative,neutral,neutral,neutral,0.0,0.0
d86d7311-63d8-4e52-abfd-b865c2858eee,"Aplikasi ampas tidak dapat memecahkan masalah, CS nya lahem lambat suruh nunggu sampai habis pls 40rb masalah tidak terselesaikan karna keterbatasan pulsa, nomor tlp jenius 1500xx garong pulsa.",1,aplikasi ampas pecah masalah nya lahem lambat suruh nunggu habis pls masalah selesai karna batas pulsa nomor tlp jenius garong pulsa,negative,neutral,positive,negative,0.0,0.0772
c520006e-4f3f-45b8-a1aa-14c2e69d9198,"Tolong untuk pihak Jenius, saya mau reset password kenapa tidak bisa ya, selalu terjadi kesalahan, mohon bantuannya Jenius.",5,pihak jenius mau reset password selalu jadi salah mohon bantu jenius,positive,neutral,neutral,neutral,0.0,0.0
dfd365cd-4702-4e68-adce-8321ac1d7044,Sangat membantu,5,sangat bantu,positive,neutral,neutral,neutral,0.0,0.0
76290507-6bbe-40ab-9bf1-491e7b7a4bd7,Sudah seminggu lebih ga bisa dibuka sama sekali. Tau gitu uangnya gausah dimasukkan kesini,1,minggu lebih buka sama sekali tau gitu uang gausah masuk kesini,negative,neutral,neutral,neutral,0.0,0.0
92f4e0fc-848b-41b3-bede-b4a345253164,sulit,1,sulit,negative,neutral,neutral,neutral,0.0,0.0
f789d898-7d5b-426c-bbca-fc0f5a481831,Gk jelas.. Udh bayar tepat waktu... Kena denda mulu,1,jelas bayar tepat waktu kena denda mulu,negative,neutral,neutral,neutral,0.0,0.0
aef17586-ae4b-4868-8276-1a8577fb9ec6,"Jenius nih kocak masalah Face recognition, masuk ke device baru. Dan setiap Face recog, disuruh hadap kiri tapi malah bug gagal terus. Aplikasi ga jelas, kalau emang ga siap jadi bank gausah sok sok Face recog. Contoh BCA, mudah sekali. masa ini dari face recog aja udah bikin ribet user. Aneh banget.",1,jenius nih kocak masalah face recognition masuk device baru face recog suruh hadap kiri malah bug gagal terus aplikasi jelas kalau memang siap jadi bank gausah sok sok face recog contoh bca mudah sekali masa face recog aja bikin ribet user aneh banget,negative,neutral,positive,negative,0.0,0.5574
bb55a090-df89-4dfc-b16e-28b3e86414ad,Saya perbarui lagi ulasan saya.. saya sudah ke kantor bank laporan.. nyatanya sampai sekarang tetep ngak bisa login. Alasan transaksi mencurigakan.,1,baru ulas kantor bank lapor nyata sekarang tetep ngak login alas transaksi curiga,negative,negative,negative,negative,-0.4,-0.2732
1890600f-f5da-4b97-a683-b55a0f4120a7,"Setelah update mau isi shopee pay malah gagal mulu,hadehh",2,update mau isi shopee pay malah gagal mulu hadehh,negative,neutral,negative,negative,0.0,-0.1027
bedd3098-771c-4d84-9947-a3b02523a320,Sangat baik aplikasi jenius ini,5,sangat baik aplikasi jenius,positive,neutral,neutral,neutral,0.0,0.0
2d3904b1-0e17-45ea-b8e7-00137f72d8c7,Pengalaman pribadi pakai jenius 1 proses registrasi sangat lama Tidak seperti BCA bank lokal lainnya hanya butuh 5-30 menit Jenius ini saya daftar dari jam 4 sampai magrib belum juga verified,1,alam pribadi pakai jenius proses registrasi sangat lama bca bank lokal lain butuh menit jenius daftar jam magrib verified,negative,neutral,neutral,neutral,0.0,0.0
ed6d10c9-e9d0-4154-a1c9-28b453797d50,Saya udah hampir 2thn fleksi cas tidak bisa paylater GK bisa pengajuan nya GK di setujui pelayanan GK baik,1,hampir fleksi cas paylater aju nya tuju layan baik,negative,neutral,neutral,neutral,0.0,0.0
15d69de5-4774-4ff4-a557-2688c59e7213,aktifin akun nya gagal trus di pasword nya udah di ulang berkali kali gk bisa bisa .. padahal mau aktifin buat terima gaji bukan mau utang,1,aktifin akun nya gagal trus pasword nya ulang kali kali padahal mau aktifin buat terima gaji bukan mau utang,negative,neutral,neutral,neutral,0.0,0.0
220196db-7882-4d0f-9e47-f0d81e89a4aa,"Mohon maaf kasih bintang 1 dulu, kepada pihak apk ini tolong kode verifikasinya di kirim dong, pdhl kan aku google aku aktif sampai saat ini hari sabtu 08/maret/2025, tolong dong bantuannya makasih",1,mohon maaf kasih bintang dulu pihak apk kode verifikasi kirim dong pdhl kan aku google aku aktif hari sabtu dong bantu makasih,negative,neutral,neutral,neutral,0.0,0.0
a0045007-e531-454f-8425-f2368ce38ee8,"JANGAN COBA2 PAKE APK BANK INI, HIDUP ANDA DIJAMIN SUSAH, NAMBAH2 PIKIRAN, RUWET DEH POKOKNYAA",1,jangan pake apk bank hidup jamin susah pikir ruwet deh pokoknyaa,negative,neutral,neutral,neutral,0.0,0.0
8cb1ba68-91f3-4923-b53a-2ecbe2fbd73c,luar biasa sangat memabntu transaksi,5,luar biasa sangat memabntu transaksi,positive,neutral,neutral,neutral,0.0,0.0
9dbb418a-6626-481c-9ee9-420962304efe,"Jenis bank gak bermutu, admin apaan kok sampek 120rb udah itu uang buat makan bulanan. intinya kurang wort it buat naruh duit",3,jenis bank mutu admin apa kok sampek uang buat makan bulan inti kurang wort buat naruh duit,neutral,neutral,neutral,neutral,0.0,0.0
09c34989-7b32-4340-8175-3b2bb7e13cfb,"Susah login aplikasi, harus uninstal, dulu baru bis",5,susah login aplikasi uninstal dulu baru bis,positive,neutral,neutral,neutral,0.0,0.0
c6f2abbb-c23b-4803-aec1-2a41ab104812,Aduh hp tidak support face id :(,5,aduh support face,positive,neutral,positive,positive,0.0,0.4019
a0a386bc-6994-4ecf-9d96-c334af4c0858,Saya tidak bisa login,3,login,neutral,neutral,neutral,neutral,0.0,0.0
d792f965-ec6e-4fb2-8a74-02a548d382b0,"agak memaksa ya kak salesnya, not very recommended",1,paksa kak salesnya not very recommended,negative,neutral,negative,negative,-0.1,-0.2044
6e282fb1-b363-444a-aca9-e3f8a74df4ec,Terima kasih,5,terima kasih,positive,neutral,neutral,neutral,0.0,0.0
fdea4a6c-6b95-4163-abea-8c17adf7ad9f,"Tolong gimana ini caranya saya login nomer HP yg dulu hilang,, sudah saya email tidak ada respon dan sudah saya tlpn jenius help tidak membantu",3,gimana cara login nomer dulu hilang email respon tlpn jenius help bantu,neutral,neutral,positive,neutral,0.0,0.4019
727da0a9-d2fa-4ec4-a106-5adf1be54cce,"Kesal skali ,Saya kena denda 100 ribu gara² bayar lebih awal,giliran belum jatuh tempo di telp mulu,aneh bgt sumpah,apk ga mutu telat bayar sehari denda 45 apk ga bagus",1,kesal skali kena denda ribu bayar lebih awal gilir jatuh tempo telp mulu aneh banget sumpah apk mutu telat bayar hari denda apk bagus,negative,neutral,neutral,neutral,0.0,0.0
be7ed593-72bf-48c1-a785-65548090b2d1,good,5,good,positive,positive,positive,positive,0.7,0.4404
7ab7a32e-c981-48e7-9542-1a83664f552a,Klo gk buat pakai payroll gua amit amit dh pakai jenius potongan tiap bulan nya 10k,1,kalau buat pakai payroll gua amit amit pakai jenius potong tiap bulan nya,negative,neutral,neutral,neutral,0.0,0.0
ecdaf49c-0b41-4caf-8ab2-1abe51a3c02a,Oke,5,oke,positive,neutral,neutral,neutral,0.0,0.0
c64d1779-5aea-4b09-8565-f14cb8c06ae9,maksa bikin akun,1,maksa bikin akun,negative,neutral,neutral,neutral,0.0,0.0
47c166b6-6531-4721-a6f3-e5e0de1311f4,Stelah melakukan vc malah aplikasinya gak bisa dibuka.. tlong data saya jangan sampai salah digunakan.. trima kasih,1,stelah laku malah aplikasi buka tlong data jangan salah guna trima kasih,negative,neutral,neutral,neutral,0.0,0.0
803332f5-fec8-46cc-839e-13c9d240b9ed,Cara pengajuan pinjaman gimana ya Kak,5,cara aju pinjam gimana kak,positive,neutral,neutral,neutral,0.0,0.0
af4bce9e-549e-49ab-aac6-2473d870db2f,G suka bgt smaa pelayanan sals nya yang d mall tanjung barat orng mau buka puasa malah d suruh download mana lama bgt maksa udh gtu g sopan masa orng mau buka puasa d suruh download udh d bilang klo saya laper jawaban mrk sama kita juga laper k lah kan dia mah kerja kita mah mau berkunjung,1,suka banget smaa layan sals nya mall tanjung barat orang mau buka puasa malah suruh download mana lama banget maksa gtu sopan masa orang mau buka puasa suruh download bilang kalau laper jawab mrk sama laper lah kan mah kerja mah mau kunjung,negative,neutral,neutral,neutral,0.0,0.0
a88f4c3c-4699-4b64-b3b3-c5bfe90b5ca8,Ok lah sangat membantu. Cuma limit kurang besar aja blnja terbatas deh,5,lah sangat bantu cuma limit kurang besar aja blnja batas deh,positive,neutral,neutral,neutral,0.0,0.0
dbe4a482-ccd3-4b35-ad71-47b0a2df43f2,Yg kasih bintang 5 cuma karyawanya doank,3,kasih bintang cuma karyawanya doank,neutral,neutral,neutral,neutral,0.0,0.0
3a0c2805-3b64-45ea-8e6f-c0b53c0777e1,Ribet nya minta ampun..perhari ini tgl 4 blm 3 2025 ..tolong jaga data saya baik2 MW masuk aja susah banget..padahal pin sudah benar .kalo ada apa2 sy TDK tanggung jawab..ini sebagai bukti jejak digital saya..saya akan ambil ke ranah hukum kalo ada apa2 dgn data saya.,1,ribet nya minta ampun hari tgl jaga data masuk aja susah banget padahal pin benar tanggung jawab bukti jejak digital ambil ranah hukum kalau data,negative,neutral,neutral,neutral,0.0,0.0
7bcb069b-e0d9-4494-9b47-1b7690432c94,Makin lama makin ribet,1,makin lama makin ribet,negative,neutral,neutral,neutral,0.0,0.0
72abdc46-d940-4bd5-a6d5-7e8bda6ec944,Gak masuk akal masa potong saldo katanya feesible aduh hancur ini lama lama ini bank,1,masuk akal masa potong saldo kata feesible aduh hancur lama lama bank,negative,neutral,neutral,neutral,0.0,0.0
9698237f-c802-4c11-89c6-3b0b211745d5,"gak recomend, tiba2 saya tidak bisa login, ""your session has expired"" padahal sebelomnya bisa, dan gak ganti2 perangkat juga, saat d konfirmasi via email, d suruh datengin kantornya, intinya ribeeett",1,recomend login your session has expired padahal bom perangkat konfirmasi via email suruh datengin kantor inti ribett,negative,neutral,neutral,neutral,0.0,0.0
ea7f3c6b-a2c8-4ff3-82ef-d237c7b4f3ce,"Padahal ini bank sangat tidak convinience, cuma menang bank dalam negeri yang jadinya gua harus gajian lewat sini, jangkauan pembayaran ga luas, asli mending biru yang satunya lagi",1,padahal bank sangat convinience cuma menang bank negeri jadi gua gaji lewat sini jangkau bayar luas asli mending biru satu,negative,neutral,neutral,neutral,0.0,0.0
6c8f9097-ac98-4c06-9299-1a1bcb4827a1,Ok ....bagus banget transaksi semua lancar the best jenius,5,bagus banget transaksi semua lancar the best jenius,positive,positive,positive,positive,1.0,0.6369
dfd994c2-0100-4aae-afc6-c70ba0a10823,"Email dan password sudah benar kok katanya salah,, Go Block",1,email password benar kok kata salah block,negative,neutral,negative,negative,0.0,-0.4404
001c59d9-58d1-49fb-a729-061b55a1c035,Mantap jenius....,5,mantap jenius,positive,neutral,neutral,neutral,0.0,0.0
4cfe9791-479e-40c8-964f-fe1dac7ed962,Recomended,5,recomended,positive,neutral,neutral,neutral,0.0,0.0
d1b6c630-7fa2-485c-976c-a8c28767efd0,Smart bank,5,smart bank,positive,positive,positive,positive,0.21428571428571427,0.4019
c397d086-04d2-4744-8e30-5d3546a12edb,Sangat bagus,5,sangat bagus,positive,neutral,neutral,neutral,0.0,0.0
57765350-5ddc-4da9-bb64-4449a0e6ddbe,Bagus,5,bagus,positive,neutral,neutral,neutral,0.0,0.0
b2ab8aa4-a5e6-490c-8d28-f1c829d36690,"Tidak recomend ,, wlwpn BI checking bagus tp susah untuk pengajuan flexi cash Thanks",1,recomend wlwpn checking bagus susah aju flexi cash thanks,negative,positive,positive,positive,0.2,0.4404
a9e4d1f6-6eaf-49c1-9670-7e776f6a889a,"aplikasi lemot parah , terus untuk scan qris aja lamanya minta ampun , tolong lah kalo bikin apps yang user friendly , masa bank besar kaya gini bisa lolosin Qa kaya gini",1,aplikasi lot parah terus scan qris aja lama minta ampun lah kalau bikin apps user friendly masa bank besar kaya gin lolosin kaya gin,negative,positive,positive,positive,0.375,0.4939
d214fcb9-8bcd-4ec1-93d5-1af4ad94bc41,Cepat mudah sungguh sangT berguna buat saya pribadi,5,cepat mudah sungguh sangt guna buat pribadi,positive,neutral,neutral,neutral,0.0,0.0
d19d5e66-359f-4c68-87ae-ef5c969f405c,"saya salah nomor tapi gk bisa diganti, sedangkan gk bisa apa2",1,salah nomor ganti,negative,neutral,neutral,neutral,0.0,0.0
ef0f1234-03ab-4699-9dc9-27bc0b502d70,"Sinyal kenceng penyimpanan masih kosong, napa buka aplikasi ny lola bangett, d update juga udah tetep aja masih lamaa, apa nih gabisa login² mau tf juga.",1,sinyal kenceng simpan kosong napa buka aplikasi lola bangett update tetep aja lamaa apa nih gabisa mau,negative,neutral,neutral,neutral,0.0,0.0
7cb48b50-0d10-4a35-97e9-d8ce5d3de633,Fitur daftar nya ribet,1,fitur daftar nya ribet,negative,neutral,neutral,neutral,0.0,0.0
b6e6a2c4-3875-4b63-908c-0dd5e9784322,Apa maksudnya?saya melakukan registrasi sudah memasukkan semua data tapi di akhir akun saya tidak bisa di buat😮‍💨,1,apa maksud laku registrasi masuk semua data akhir akun,negative,neutral,neutral,neutral,0.0,0.0
ac2880da-fb4e-4f29-97b9-35017226d534,Kak saya kena keluar apk mau masuk harus kecall center tapi g djwb,1,kak kena keluar apk mau masuk kecall center djwb,negative,neutral,neutral,neutral,-0.1,0.0
16c12fb4-f20d-4216-b952-1a50698f6937,app aneh gk bisa login,1,app aneh login,negative,neutral,neutral,neutral,0.0,0.0
69620627-01f6-43ee-b1e3-97cf20762d5d,"Pelayanan buruk, admin mahal. Kode verif lama",1,layan buruk admin mahal kode verif lama,negative,neutral,neutral,neutral,0.0,0.0
2ba97c7e-7f8b-4b7a-b84d-ec330614d9e9,Aplikasinya bener² gaa jelas masa udh seminggu pas mau login tulisannya sesi telah berakhir terus udah ke cs nya masih begitu smpe sekarang ktanya ke blokir lah apa lah mengecewakan,1,aplikasi gaa jelas masa minggu pas mau login tulis sesi akhir terus nya smpe sekarang ktanya blokir lah apa lah kecewa,negative,neutral,neutral,neutral,0.0,0.0
c618f89f-6000-4597-9c50-38b1618c7a03,"Tidak bisa login, tiba tiba PIN untuk login salah padahal tidak pernah ganti, makin hari makin aneh aja, saldo gua jadi ke tahan di dalam tolong di bantu dong CS jenius",1,login tiba tiba pin login salah padahal pernah ganti makin hari makin aneh aja saldo gua jadi tahan bantu dong jenius,negative,neutral,neutral,neutral,0.0,0.0
2c4819bd-dc43-49ce-8f37-311f25ec6e9b,"Gak recomended, saya daftar jenius dari maret, tapi setelah daftar tidak pernah ada aktifitas di jenius, di akhir febuari saya isi saldo dan di awal maret tiba2 saldo saya terpotong 110,000 untuk feesible, mengecewakan",1,recomended daftar jenius maret daftar pernah aktifitas jenius akhir febuari isi saldo awal maret saldo potong feesible kecewa,negative,neutral,neutral,neutral,0.0,0.0
e541c7b6-1d1c-45ad-8f25-10b5adb12c89,"Aplikasi terburuk di bumi,,fikir 1000 kali pakai apk Ini untuk nabung...kalau update di jamin 10000000% tidak bakal bisa masuk lagi..",1,aplikasi buruk bumi kali pakai apk nabung kalau update jamin bakal masuk,negative,neutral,neutral,neutral,0.0,0.0
6a1f32d7-63a1-40d9-944b-2f05762b5fb6,Sangat buruj apk,1,sangat buruj apk,negative,neutral,neutral,neutral,0.0,0.0
579e798f-a589-41ad-b097-92b0aa412630,"Wah pinjaman btpn, gak manusiawi sama sekali. Bagian yang nerima nasabah, jadi debtcollector juga. Padahal di bank lain, Beda orang kan. Datang terus dirumah. Padahal cuma baru 10 hari. Telat 4 hari aja, udah disuruh cari lembaga lain. Utk pinjamannya. Dan harus ngelunasin sisa pinjamannya. Padahal masa pinjaman masih ada 1 tahun setengah, tpi disuruh lunasin dan juga disuruh cari lembaga lain. Lah enak aja, gak sesuai perjanjian kita jalanin baru 1 tahun setengah. Tpi harus byr bunga 3 Tahun.",1,wah pinjam btpn manusiawi sama sekali bagi nerima nasabah jadi debtcollector padahal bank beda orang datang terus rumah padahal cuma baru hari telat hari aja suruh cari lembaga pinjam ngelunasin sisa pinjam padahal masa pinjam tahun tengah suruh lunasin suruh cari lembaga lah enak aja sesuai janji jalanin baru tahun tengah byr bunga tahun,negative,neutral,neutral,neutral,0.0,0.0
