konten 2
taruhan -1
ketidakmampuan -1
menuduh -1
apa -2
mengabaikan -2
trik -2
gosip -2
disengaja 2
mengabdikan 2
cukup 0
penentuan nasib sendiri 2
ahli 2
benar 2
pengorbanan -2
terinfestasi -1
ketidaksetaraan -2
menantang -2
tanpa kompromi -2
kebencian -2
provokatif -2
hiu -2
kecaman -2
seumur hidup 1
kegigihan 0
kecerobohan -2
halus 1
menghindar -1
prospek 1
heroik 2
meringis -2
ketinggalan zaman -1
akuntabel -1
bisa -2
harapan 2
gesekan -2
obsesi -2
partisan -2
paling utama 2
secara ilahi 2
tuduhan -2
terkutuk -2
berubah-ubah -2
kegembiraan 2
anti-proliferasi -2
tidak sopan -2
riang 2
berisiko -1
antagonisme -2
penghargaan 2
kegairahan 2
pukulan keras -1
dengan cemas -2
tanpa cinta -2
menjadi korban -2
mencaci maki -2
suram -2
aspirasi 2
kesengsaraan -2
kerugian -2
secara mengintimidasi -2
cacat -2
berlumpur -1
menerangi 2
virus-2
kebodohan -2
terobsesi -2
polos 1
gaff-2
kekecewaan -2
urgensi -2
lucu 2
penyerangan -1
kegelisahan -1
tidak dapat diandalkan -2
konfrontasi -2
bagus 1
langkah 1
minyak mentah -1
buruk -2
berkilauan 2
haus -2
bahaya -2
kemanusiaan 1
melelahkan -2
keyakinan 0
konsensus 2
surga 2
romantis 2
lembut 1
hancur -1
menuduh -2
godaan 2
retorika -2
jatuh cinta 2
menggoyahkan -2
taat hukum 2
akibatnya 0
omong kosong -2
salah arah-2
putih 1
ejekan -2
serangan -1
penghakiman 0
kurang dikenal -1
putar -2
penilaian berlebihan -1
kiasan 0
nilai 1
bernubuat 0
disuapi -2
luasnya 1
dengan keras kepala -2
rahasia 0
tak tertahankan -2
eksploitasi -2
membantu 1
omong kosong -2
penuh gejolak -1
sengketa -2
membanggakan -2
keintiman 2
luas 1
luar biasa 2
tendangan -2
secara alami 1
jahat sekali -2
penghargaan 1
erosi -1
tuan 2
sembuhkan 1
selanjutnya 1
tenang 2
tidak sopan -2
dengan cermat 1
pertarungan -2
menyelesaikan 1
menggoda 2
orang tua -2
membenci -2
tepuk tangan 2
membasmi -2
pengangkatan 2
seperti perang -2
motivasi 2
celoteh -2
tidak pantas -2
salah baca -2
merasa 0
warisan 0
tidak terluka 1
halus 1
mahir 1
intuitif 2
tidak memuaskan -2
terombang-ambing -1
sangat beruntung 2
kekacauan -2
militansi -2
kegembiraan 1
halusinasi -2
unilateralisme -2
mewah 2
tak dapat dipercaya -2
pembuat onar -2
mengerikan -2
berharga 2
wahyu 2
merendahkan -2
bertabrakan -1
tawanan -1
analitis 0
tidak bertanggung jawab -2
tawar menawar 2
pengasingan -1
kelemahan -1
menyakitkan -1
mengaduk 2
untungnya 2
pembaharuan 1
terkenal -2
tentang 0
menggembirakan 2
langkah 2
apresiasi 2
bejat -2
kembung -2
tepat 1
disintegrasi -1
hubungan 0
rasa malu -2
berpendirian -2
cubitan -1
didanai 0
dengan menghina -2
ayunan 0
belum diuji -1
penurunan -1
pernyataan berlebihan -2
dominan 0
tidak autentik -1
dengan keras -2
kanan 1
menghina -2
jinak 1
bombastis -2
tinju -1
kontroversi -1
provokasi -2
linglung -2
imajiner -2
lelucon -2
terakhir 2
mudah tertipu -2
secara sukarela 1
luar biasa 2
kebuntuan -2
menyesalkan -2
sindrom -1
keputusasaan -2
menyederhanakan 1
menari 1
putus asa -2
kehinaan -2
kemungkinan 0
tidak efektif -2
kelimpahan 2
eksentrik -1
tidak bias 1
tahan karat 1
manipulator -2
dipakai -1
riang 2
ketidakstabilan -1
terbuka 1
keunggulan -2
secara tidak wajar -2
kerjasama 1
kecemerlangan 1
mengerikan -2
musuh -1
terkutuk -2
kepastian 2
penilaian 0
perbedaan pendapat -2
permen -2
kejahatan -2
sesuai 1
praktis 1
melemahkan -1
korosif -1
tidak hati-hati -2
penganiayaan -2
demokratis 1
tidak bersalah 2
dengan teguh 2
knalpot -1
parah -2
oposisi -2
membingungkan -2
mengulangi 0
kecabulan -2
aduk 0
kerja keras -2
luar biasa 2
tidak puas -2
keajaiban 2
idealnya 2
hina -2
keabadian 2
propaganda-2
humor 2
pertengkaran -2
sangat tercengang -2
melanggar hukum -1
membombardir -1
logis 1
mengagumi 2
bantuan 1
melampaui batas -1
keterlaluan -2
tidak menyadari -2
menghancurkan -1
menolak -2
suar 1
berteriak -2
membujuk 2
bajingan -2
cacat -1
pergolakan -2
tidak bersifat pribadi -1
meratapi -2
gangguan -1
astronomi 0
samar-samar -1
ekspresi 0
antek -2
terkesiap -2
lebih sempit -2
penguatan 1
orang yang tertinggal -1
memalukan -2
sok penting -2
tidak efisien -1
salah menjadi -2
tempat berlindung 1
kesehatan 1
komitmen 1
indikasi 0
akrab 0
firasat 0
kegembiraan 2
menjamin 2
lancar -2
menyesatkan -2
kerinduan -2
terkutuk -2
salah urus -2
lintah -2
pendapat 0
kelaparan -2
tidak dapat diatasi -1
secara ilegal -1
intrusi -1
memuakkan -2
mengerikan -2
tak tertahankan -2
skala besar 0
lapar -1
mengejutkan 0
iritasi -2
permusuhan -1
tidak senonoh -2
kiri -2
menipu -2
tentu saja 1
tak tertandingi 2
menarik 2
tergesa-gesa -2
kritik -2
rampasan -2
hancurkan -1
melembutkan 2
berubah-ubah -2
membara -2
hampir -1
kemajuan 1
orang biadab -2
kompeten 1
ambivalen -2
Wah 2
penyalahgunaan -1
firasat 0
lezat 2
dorongan 1
tergesa-gesa -1
memohon 0
ketegangan -1
kabur -1
imajinasi 0
satu sisi -2
membusuk -1
kecemburuan -2
mengimbangi 1
menang 2
persaingan -1
motif 0
pengayaan 1
ketakutan -2
penyakit menular -2
menyenangkan 2
dorongan 1
longsoran -2
pelanggar -2
sebenarnya 0
satir -2
luar biasa 2
berpose -2
pesimis -2
pro-Amerika 2
menyebalkan -2
bingung -2
mendamaikan 1
menyedihkan -2
mencegah -2
berkilau 2
hanya 1
keterasingan -1
tuli -1
ragu -2
menarik 2
ketidakamanan -2
sangat mudah 1
cabul -2
gangguan -1
menyangkal -2
menjilat 2
ketukan -1
tak dapat dihindari -1
keanggunan 2
pembohong -2
mendesak -1
mendeklamasikan -2
terganggu-biarkan -2
fatalistik -2
menggila -2
masalah 0
optimis 1
munafik -2
dirayakan 2
tidak yakin -1
tidak puas -2
reservasi -1
menyimpang -1
mengamuk -2
kengerian -2
argumen -1
teliti -2
keterusterangan 2
penampilan 0
pelanggar -2
keterlaluan -2
panik -2
meninggalkan -2
katakan -2
menggelikan namun provokatif -2
lebih sempit -2
ancaman -2
celaan -2
kawanan -2
terpesona 2
kebahagiaan 2
meremehkan -2
penghargaan 1
menjijikkan -2
gila -2
penipu -2
ramai -1
tersiksa -2
bersumpah -2
merosot -2
toleransi 2
dengan mencolok -2
tidak konsisten -1
takut -2
keangkuhan -2
padat 1
serbaguna 1
bertindak berlebihan -2
tidak berarti -1
diidolakan 2
ekonomis 1
boneka -2
mengaduk-aduk 2
ketajaman 2
boros -2
godaan -2
bentrokan -1
mempercayakan 1
mengejek -2
ketakutan -2
bejat -2
inovasi 1
keras kepala -2
niat 0
berlebihan -2
negasi -1
antek -2
tidak masuk akal -2
buta huruf -1
depa 1
mempesona 2
serangan gencar -1
berkubang -1
hancur -1
tugas berat 0
mengerikan sekali -2
baik 1
dengan penuh kemenangan 2
hadiah 2
sungguh-sungguh 2
tidak memenuhi syarat -1
altruistik 2
meratap -2
pro-perdamaian 2
kenyamanan 1
berhasrat 2
bencana -2
atraksi 2
mohon 0
disorientasi -2
marah -2
intoleransi -2
terampil 2
memusuhi -2
pengisap -2
mengesankan 2
dibenci -2
tidak berdasar -2
paksaan -2
merendahkan -2
tidak tepat -1
memuakkan -2
pakar 2
tidak diperbolehkan -1
antik 1
ketidakmampuan -2
rusak -2
hanya 2
membangkitkan 2
kemenangan 2
sangat mengerikan -2
membuat jengkel -2
sialan -2
tidak jelas -2
tidak sesuai -1
kemewahan -2
marah -2
perjuangan -2
termotivasi 2
mencuri -1
terurai -1
berlebihan -1
melebihi 2
terlibat -2
kedaluwarsa -2
tidak enak -2
pemandangan 1
menghapus -1
perceraian -1
berbahaya -2
kelalaian -2
tidak rata -1
menjadi kaya -2
menginspirasi 2
manfaat 1
terkemuka 2
berongga -2
membusuk -1
tangkas 1
mendukung 2
bernilai 2
implikasi -1
tunduk -1
ancaman -1
cantik 2
bisa diperdebatkan -2
bias-2
kedekatan -2
kutukan -2
ketidakpercayaan -2
tidak adil -2
pesawat tanpa awak -2
menegaskan kembali 1
kesepakatan 1
koherensi 2
tanpa syarat 1
memukau 2
mengganggu -2
ceroboh -2
memperbaiki 1
dengan antusias 2
konsesi -1
penilaian 0
menipu -2
aneh -2
kejutan -2
mengganggu -2
Wah 2
bajingan -2
dengan damai 1
tabir asap -2
baik 1
pelanggaran hukum -1
baru 2
gagah berani 2
apatis -2
membuat frustasi -2
kelezatan 1
glamor 2
berkilau 2
menyihir -2
buas -2
buruk -2
menjelaskan 0
turun -1
lebih kuat dari yang diharapkan 0
visioner 2
keyakinan 0
memisahkan -2
menyilaukan -2
luka -2
penghormatan 2
penuh kebencian -2
secara tirani -2
penyelamatan 1
tukang daging -1
memalukan -2
takdir 2
menghujat -2
mempermalukan -2
kabur -1
pintar 2
lebih kecil -1
jelas 1
jenaka 2
berspekulasi 0
matang 1
roh 1
berkinerja terbaik 2
masuk akal 1
keberanian -2
tersangka -1
kewarasan 2
terutama 0
deformasi -1
teliti -2
sesak napas -1
memperhatikan 2
memeras -1
firasat buruk -2
dendam -2
energik 1
menyilaukan -2
dengan gembira 2
permusuhan -2
kelemahan -1
petualangan -1
membutuhkan -1
realisasi 0
keunggulan 2
terus terang 0
cacian -2
kesal -2
Kepribadian 2
menyedihkan -2
boneka -2
tidak puas -2
palsu -2
nyaman 1
tidak menyinggung 2
jarang 2
mengidolakan 2
barbar -2
buronan -1
cemberut -2
tragedi -1
menolak -2
menyebalkan -2
anehnya -2
kelelahan -1
hegemonistik -2
tidak dapat dibenarkan -2
tanpa anggun -2
dengan murah hati 2
dengan panik -2
surga 2
fulminat -2
alam 0
asumsi 0
tidak terpenuhi -1
kafir -2
suram -2
argumentatif -2
kemudahan 1
kembali 1
motivasi 2
dermawan 2
keras kepala -1
takut -2
berkilauan 2
lebih murah 1
mencemarkan nama baik -2
mengerikan -2
kekhawatiran -2
benar 2
ulet 2
tipu daya -2
melamun 1
cantik 2
keputusasaan -2
kehormatan 1
panik -2
menertawakan 0
marah -2
klise -2
benar 2
surat perintah -1
mimpi 1
meredakan 2
kegunaan 1
rasionalitas 1
tidak terdokumentasi -1
euforia 2
mungkin 0
keuntungan 1
kurangi -1
keinginan 2
condong ke kiri -2
penyergapan -1
tidak penting -2
persetujuan 1
orang tolol -2
pengembalian -2
ketidakpuasan -2
dengan enggan -2
rasa jijik -2
radikal -2
keuntungan 1
meniadakan -1
nutrisi 1
sakit-sakitan -2
bahaya -2
keras -2
kagum 2
ketidakbahagiaan -2
kompetitif 1
perang salib 2
kuliah -1
mengkhawatirkan -2
sangat buruk -2
kesalehan 1
tidak bermoral -2
kekecewaan -2
ramping 1
memanjakan 1
rekor 1
mengadili -2
menguap -2
bereaksi 0
harapan 0
bawaan 0
iri hati -2
bejat -2
tak kenal takut 2
cedera -1
secara bebas 1
mampu 1
setan -2
tegang -1
menenangkan 2
menjelek-jelekkan -2
nyata 1
memenuhi syarat 1
penuh kasih sayang 2
lurus 1
kagum 2
sebagian besar 0
menakutkan -2
pelanggaran -1
pengecut -2
membingungkan -2
ketidaksabaran -2
segera -2
tidak menyenangkan -2
tidak proporsional -1
menarik 2
surga 1
menantang -1
pukulan -2
bersosialisasi -2
kebiadaban -2
terlalu menekankan -2
toples -1
persahabatan 1
tak tertahankan 2
lesu -2
mencela -2
nakal -1
kisah 0
tidak terbantah 0
bola keras -2
memotivasi 2
menawan 2
jelek -2
takdir 2
sifat pendendam -2
membingungkan -1
ketidakpekaan -2
surgawi 2
bantuan 2
mengerikan -2
niat 0
musuh -1
keraguan -2
merenungkan 0
pembakar -2
bentrokan -1
dengan keras kepala -2
sumber daya -1
terobosan 1
keinginan 2
klise -2
tidak adil -2
aliansi 0
irisan -1
Sorotan 2
kesedihan -1
anemia -1
kilap -2
ketidakseimbangan -2
tidak penting -1
partisan-2
malu -2
terlibat -2
teriakan -2
jahat -2
salam 2
pembangkang -2
dorongan 2
Kejahatan -1
terhambat -1
gairah 2
pelindung 2
aib -2
ketidakjujuran -2
luar biasa 2
revolusi 1
keberanian 2
menyakitkan -1
kesan 1
tepat -1
burung belibis -2
ketenangan 2
menodai -1
menggelapkan -1
dengan takut -2
menuduh -2
menyedihkan -2
inventif 1
penghakiman 0
membanggakan 0
polarisasi -2
bangkrut -1
pinus -2
tidak mungkin -1
menghantui -1
pujian 2
keunggulan 2
ramping 1
sialan -2
tidak dapat didamaikan -2
terlaris 1
konstruktif 1
percaya 0
rumor -2
maksud 0
kreatif 2
pengatur pemilu -2
mengalihkan perhatian -1
hapus -2
mencolok -2
kelimpahan 2
tidak baik -2
noda -1
kemudahan -1
cerdik 2
ejekan -2
bawahan -2
pastinya 2
berani 2
penerima manfaat 2
menjijikkan -2
sempurna 2
lelucon 2
kekosongan -1
fitnah -2
manisnya 1
bijaksana 2
bertahan 2
tak ternilai 2
kejutan -2
secara intensif 0
bencana -2
sedikit -1
kesederhanaan 1
kestabilan 1
patung haluan -1
memabukkan 2
alis 0
pendewaan 2
janji 2
ditinggikan 2
harapan 2
tebus 2
agresif -2
sekutu 2
mencerminkan 0
kebocoran -1
orang gila -2
sangat 1
menyesatkan -2
melawan -1
kompensasi 2
dupa -1
keunggulan 2
cadangan 1
ketidaknyamanan -2
norak -2
konspirasi -1
maksud 0
paranoid-2
dengan nada mengejek -2
menjelek-jelekkan -2
ultimatum -2
keabadian 2
sedikit -1
didihkan -2
kemerosotan -1
mengerikan -2
lemah -1
bantuan 2
tidak biasa -1
gaga-2
kemerdekaan 1
tongkat -2
kekuatan 0
kumuh -2
kesedihan -2
terpuruk -2
kegembiraan 2
bermoralitas 2
berlimpah 1
ganas -2
tidak tersedia -1
penindas -2
adil 1
megah 2
irasionalitas -2
secara drastis -2
siap 2
tidak kompeten -2
mungkin 0
penolakan -2
mendorong 2
tak tentu -1
menipu -2
mencerminkan 0
berjemur 1
komentator 0
ketidakmampuan -2
menunda-nunda -2
tidak penting -2
setuju 2
tidak sopan -2
sensasi 2
membingungkan -2
takut -2
tidak stabil -1
menghentikan penggunaan -2
patuh 2
ragu -2
dingin -1
pengangkatan 2
darah -1
diplomasi 0
ketidaksetaraan -2
ruang bawah tanah -2
pembukaan 0
Ibu 0
menghangatkan hati 2
tidak sakit 1
mengecewakan -2
tingkat kedua -1
menarik 2
menyengat -2
ketangguhan -2
salah perhitungan -1
bekas luka -2
racun -2
berkhotbah -2
membuat frustrasi -2
jebakan -2
menginspirasi 2
berpura-pura -2
brilian 2
keluhan -2
kemerdekaan 1
kedap air 2
mengejutkan -2
riang 2
warisan 0
kepasifan -2
trauma-2
trauma-2
dipakai -1
kesombongan -2
tidak berharga -2
penganiayaan -2
menjijikkan -2
klasik 1
limbah -1
malapetaka -2
memanipulasi -1
dengan hormat 2
tak wajar -2
tanpa ampun -2
menyendiri -2
mengerut -2
keberanian 2
tanpa henti -2
mencaci -2
tidak alami -1
tak tergoyahkan 2
pelindung 2
kesiapan 0
tidak disengaja -1
kerjasama 1
berarti 2
tidak masuk akal -2
kecemburuan -2
harapan 2
menyadarkan -2
sembarangan -2
keterlaluan -2
kesulitan -2
pernyataan berlebihan -2
minat 1
dengan gembira 2
mencolok -2
membuat frustasi -2
terkenal di dunia 2
cebol -2
dapat dimengerti 2
woo 2
tekanan 0
putus asa -2
keberanian -2
tajam -1
mengganggu -2
merendahkan -2
setengah jalan 0
merusak -2
epidemi -1
ketidakmampuan -2
keinginan 2
merendahkan -2
serangga -1
sisa-2
tak terduga -2
selamat 2
tak terduga -1
tidak wajar -2
optimis 1
mewah 2
dengan terampil 2
skema -1
gelisah -2
direncanakan terlebih dahulu -2
menyesal -2
aberasi -2
pintu masuk 1
sial -2
tumbang -1
panas 1
ketidaksetujuan -2
reli 2
sopan 2
konsisten 1
keturunan 1
tidak dapat diperbaiki -2
kemakmuran 1
jompo -2
jijik -2
gesekan -2
menguatkan 2
mengemis -2
kesalahpahaman -2
tidak logis -2
vokal 0
bintang 2
anarkis -2
dibutuhkan 0
kepasifan -2
penuh peristiwa 1
jalang -2
terlalu bersemangat -2
iblis -2
catatan 0
cacat -2
salah arah -2
apresiasi 2
mengejek -2
ketenangan 2
alam mimpi 2
nyaman 1
menjijikkan -2
aksi -1
lebih banyak -2
tidak diinginkan -2
luar biasa 2
hanya -2
patuh 2
protes -2
menghambat -1
kasar -2
disonansi -2
luar biasa 2
meringis -2
bermusuhan -2
dengan rasa bersalah -2
secara vokal -1
kebejatan -2
memburuk -2
jujur ​​2
tirani -2
tempat tidur panas -2
penipu -1
penyusup -1
orang yang tidak beruntung -2
sanksi 2
tinggi 0
sumber daya -1
sehat 2
tidak berkelanjutan -1
pendendam -2
jahat -2
kekosongan -2
mungkin 2
tidak diragukan lagi 2
penuh 0
manusiawi 2
ancaman -2
inklusif 1
keberuntungan 2
penindas -2
konstruktif 1
sedikit -1
tidak sesuai -2
mengecewakan -2
ampuh 2
obat bius -1
penekanan -1
menghukum -2
lebih banyak -2
orang miskin -2
penyerbu -1
lucu 2
santo 2
dengan ganas -2
setengah hati -2
hak 1
kebajikan 2
tidak beriman -2
wahyu 2
terlarang -1
surat perintah -1
isolasi -1
hemat biaya 1
pindah 0
memberatkan -2
pelanggaran -1
tidak berlisensi -1
pemerasan -1
sangat -2
pelanggaran -2
terpesona 2
kelayakan 2
diskontinuitas -2
sayang 2
adhesi 1
orang gila -2
bebas risiko 1
bijaksana 2
kehangatan 1
sangat merindukan -2
wabah -1
kejam -2
memikat 2
langkah 1
desersi -2
mundur -1
kafir -2
kegelapan -1
penyerobotan -1
tepat 0
mengerikan -2
kelaparan -1
optimal2
celah -1
peringatan -1
fobia -2
luar biasa 2
mengeluarkan air liur 1
janji 2
disengketakan -2
transparan 0
tidak nyaman -2
penilaian 0
kolusi -2
populer 1
kekejaman -2
aktivis 0
kemuliaan 2
lebih baik 1
secara efektif 0
tak terlukiskan 2
dangkal -1
kasih sayang 2
presisi 1
tertentu 0
tepuk tangan 2
sendirian -2
keajaiban 2
pelaku kudeta -2
meyakinkan 2
membingungkan -2
primitif -1
mungkin 0
hemat 1
tidak dapat dipercaya -2
keberanian 2
buta -1
ketenangan 2
salah paham -2
postur 0
tak terlukiskan 2
kebiadaban -2
protes -1
kurang ajar -2
tahan lama 1
ramping 1
larangan -2
menakutkan -2
penolakan -2
kemeriahan 2
sangat menyedihkan -2
alami 1
tidak disengaja -1
kebencian -2
egois -2
dengan gugup -2
marjinal -1
bajingan -2
delusi -2
mengejek -2
kesatria 2
proporsional 0
kereta luncur -2
keindahan 2
kartun -2
tentu saja 0
penentuan nasib sendiri 2
bijaksana 2
tidak dapat diakses -1
realistis 2
kemarahan -2
mendukung 2
serakah -2
ejekan -2
bahaya -1
raksasa 0
meneliti 0
lebih baik 2
keliru -2
terganggu -2
menggeliat -1
perpecahan -2
menyimpang -2
partisan-2
tidak pandang bulu -2
tamparan -2
ketidakefektifan -1
tepat 1
tidak bahagia 2
bajingan -2
perawatan 1
tidak memenuhi syarat -2
keberatan -2
keterbelakangan -2
rentan 2
kerangka -2
memar -1
terkenal 2
repot-repot -2
menghibur 1
kain kafan -2
membingungkan -2
goyang -1
sangat memuakkan -2
reformasi 1
menyiksa -2
menyenangkan 1
bersemangat 2
vitalitas 2
akrab 0
melindungi 1
jeda 2
marah -2
bahkan 1
dengan gigih 2
secara persuasif 2
sadar 0
selanjutnya 0
pembela 2
berbisa -2
ketelitian -1
noda -2
prestasi 1
kegundahan -2
penakut -2
spesifik 0
keberanian 2
cemoohan -2
popularitas 1
sangat meresahkan -2
diposisikan dengan baik 1
tidak mengizinkan -2
melebih-lebihkan -2
sangat berbahaya -1
perdamaian 1
ganas -1
tak terukur 0
secara neurotik -2
anomali -1
berbohong -2
kera -2
tegas 1
meninggikan 2
nuansa 0
saleh 2
besar 2
dengan menjilat 2
jahat sekali -2
kesalahan -2
memberkati 2
pengakuan -2
mengabaikan -2
penyesalan -2
memanjakan 2
harga diri 2
unik 1
pembangkang -2
secara melodramatis -2
keuletan 2
menyelesaikan 1
kendur -1
tidak terbebani 1
tak terhibur -2
kesedihan -2
menyenangkan 2
kerendahan hati 2
bajingan -2
tergantung 0
konsesi -1
ada 2
salah -1
memastikan 2
kemp 2
sarkastik -2
setan -2
cepat berlalu -1
pengaduk -2
antek -2
ramah 2
sombong -2
hiruk pikuk -2
bencana -2
cerdik 2
buruk -1
bermanfaat 2
tanggung jawab 1
menghargai 2
mereda -1
terkutuk -2
cinta 2
tuduhan -2
tidak jelas -1
intrik 0
statis -1
mengeringkan -2
kekacauan -2
positif 1
ruang bawah tanah -2
jalan buntu -2
perang -1
mengundurkan diri -1
pada dasarnya 0
misterius -2
mencolok -2
gesekan -2
tersangka -1
kekejaman -2
cukup besar 0
keganasan -2
susah payah -2
minat 1
menentukan 1
kemiripan 1
menghindari -2
terik 2
sayangnya -2
dengan bodohnya -2
diskriminatif 1
damai 1
tidak setia -2
tidak masuk akal -2
patung 2
ketidakkonsistenan -2
euforia 2
berpura-pura -2
alasan 1
kecepatan 1
mematikan -1
tidak lazim -2
merendahkan -2
dosa -2
meremehkan -2
pertengkaran -2
akurat 1
kepura-puraan -2
dengan putus asa -2
kisah 0
kegembiraan 2
egoisme -2
kebohongan -2
menguntungkan 2
tidak disarankan -2
megah 2
tidak bisa dimengerti -2
tidak dapat dicabut 1
kebaikan 2
Wahyu 1
cemberut -2
tampilkan 0
sekutu semu 2
kehancuran -2
sempurna 2
lanjutkan 1
renaisans 2
pemberontakan -1
sukses 1
kemudahan -1
martabat 2
ketakutan 2
obsesi -2
takdir 0
sangat menyakitkan -2
Binatang -2
penyalahgunaan -2
tercemar -2
pengepungan -1
atrofi -2
ketidakadilan -2
berani 2
beruntung 1
energik 1
penting 0
pandangan ke depan 2
suram -2
memindahkan -1
kuat 1
merengek -2
mengenang 2
permata 1
tumpul -2
menggertak -2
kejam -2
trik -2
ironi -2
sakit -2
kotor -1
menjelek-jelekkan -2
menjengkelkan -2
tidak mendapat informasi -1
kegembiraan 2
egosentris -2
tegak lurus 1
melucuti senjata -1
tidak sesuai -2
menipu -2
luas 2
duri -2
gangguan -2
perhatian -1
dengan anggun 2
meringankan 1
sialan -2
vulgar-2
meramalkan 0
tidak bisa dikerjakan -2
kesia-siaan -2
benar-benar -2
dengan marah -2
sengketa -2
anjing penjaga -2
tantangan -1
nonaktifkan -1
traumatis -2
tak terkatakan -2
kekebalan tubuh 0
membalas -1
jahat -2
aib -2
sial -2
kegembiraan 2
malang -2
berteori 0
master 2
tidak stabil -1
pernyataan 0
pilih-pilih -2
dapat dibenarkan 2
tingkat keparahan -2
mordan -2
merajalela -2
dengan nada mengejek -2
mengembang -1
pembantaian -1
tidak diinginkan -2
kecaman -2
pelawak -2
linglung -2
sulit -1
sedih -2
pemain 0
bintang 2
radikal -2
produktif 1
ketidakpercayaan -2
darah kehidupan 2
diisi 0
berkat 2
tidak ada gunanya -1
asli 1
tanggung jawab -2
panci -1
resistensi -1
ditakdirkan 1
dengan cerdik 2
berduka -2
tidak koheren -2
melelahkan -2
tidak menguntungkan -1
sangat 2
penghinaan -2
kotor -2
inkonstitusional -1
kesalahpahaman -2
kendala -1
mempesona 2
tidak jelas -2
optimis 2
dengan tepat 2
pertentangan -2
berpendidikan baik 1
posisi 0
penguasaan 2
keterampilan 1
tikungan -1
monoton -2
membujuk -2
secara bodoh -2
terompet 2
salah -1
meremehkan -2
musuh -1
pindah 2
maksud 0
tidak dapat dikenali -1
menonjol 1
kemampuan 1
kegagalan -1
tak terelakkan -2
tidak toleran -2
pidato panjang -2
diizinkan 1
pilar 2
tak berdaya -1
sisi buta -2
keseriusan -2
memikat 2
janji 2
kata-kata kotor -2
meromantisir 2
membingungkan -2
resesi -1
tidak peduli -2
mengaku 2
tak terpikirkan -2
pro-perdamaian 2
berkelanjutan 1
kebencian -2
liar -1
tidak dapat disangkal 2
pengepung -2
berkat 2
nyaman 2
pisau -1
merenungkan 0
dengan marah -2
senang 2
dapat beradaptasi 1
perusahaan 0
menakjubkan 2
mencengangkan 2
melemahkan -2
memperindah 2
cepat 1
lintah -2
tidak teratur -1
kekurangan -1
mengeras -1
menyedihkan -2
istirahat -1
tumbuh cepat 1
pahlawan wanita 2
pecah -2
Ohh 0
dengan berani 2
salah -1
bisa diperdebatkan -2
kekeliruan -2
pekerja keras 1
berani 2
putus asa -2
rasis -2
ganjil -1
ketidaknyamanan -2
bersisik -1
belasungkawa -2
kelucuan 2
pleno 0
dengan gembira 2
kebocoran -1
persuasif 2
kecil -2
keadilan 1
penghasut -2
memelihara 2
teliti 1
keadaan sulit -2
raksasa 0
lumayan 1
kedua -1
harga diri 2
blok -1
suka berperang -2
racun -2
menentang -2
simpati -2
berjuta-juta 1
ketidakberdayaan -1
mendapatkan 1
merangsang 2
tidak suka -2
cuma-cuma -2
sangat bagus 2
berpura-pura -1
membahayakan -2
disesalkan -2
fatalnya -1
terobosan 1
kompromi 1
gagasan 0
pembuat raja 2
lebih marah -2
kemenangan 1
ketat -1
sabotase -2
terfragmentasi -1
menyayat hati -2
reservasi -1
ketidaksetujuan -2
menghormati 2
kutukan -2
rumit -1
stabilitas 1
tenang 2
gratis 2
miring -1
dehumanisasi -2
kritik diri -2
biaya rendah 1
sungai 2
ortodoksi 0
menjangkiti -1
pembantaian -2
tidak dapat diandalkan -2
tidak sopan -2
bersikeras 2
kesejahteraan 2
merepotkan -2
tidak puas -2
usil -2
pemenang 2
dapat dibuang -1
ciuman 1
akan 2
orang bodoh -2
udara -1
sakit -1
anjing penjaga -2
barbar -2
sesuai 2
dengan kurang ajar -2
gembira 2
kemegahan 2
tidak mampu -2
keajaiban 2
pemusnahan -2
mengkilap 1
tidak diragukan lagi 2
menggoda -2
coba -1
kekacauan -2
kecenderungan 2
kaya 1
membongkar -2
membatalkan -2
butuh -1
merugikan -2
dengan cuma-cuma -2
tak tertandingi 2
berduri -2
bermasalah -2
keteguhan 2
wawasan 2
perbaikan 2
penentang -2
tidak diperhatikan -1
tidak masuk akal -2
sia-sia -2
kepuasan diri 2
tawar menawar -2
salam 2
membantah -2
bersedia 2
jarang 0
anehnya -2
takut -2
diabaikan -2
luka -1
menguntungkan 1
murung -2
gembira 2
mampu 1
menggerutu -2
enak dimakan 2
gila -2
ejekan -2
tidak siap -1
pernyataan 0
kekeliruan -2
tidak bertindak -1
keajaiban 2
permintaan 0
janji 2
suka berperang -2
pertengkaran -1
kelimpahan 1
cantik 2
ledakan -2
dipublikasikan dengan baik 1
kebijaksanaan 1
kelas satu 1
komprehensif 1
siksaan -2
sepanjang masa 0
terlibat 0
tiang gantungan -2
bersisik -1
tidak berpengalaman -1
suka berkelahi -2
tepat waktu 2
dengan keras kepala 2
tidak dapat diterima -2
pembela agama -2
fret-2
jelas 0
pertarungan -1
tidak berperasaan -1
tidak berguna -1
minat 1
kebohongan -2
duri-2
tak kenal lelah 2
pelaku kudeta -2
tendangan -2
mm 0
lemah -1
anomali -1
memuakkan -2
dianggap baik 2
penyelamatan 1
ayunan 0
membosankan -2
tidak peka -2
pintar 2
boros -1
berdiri 1
paling akhir 2
tuduhan -2
kasar -1
pesona 2
tidak mau -2
lemah -2
pemberontakan -1
menyeramkan -2
di atas rata-rata 1
orang yang tidak punya uang -2
menakutkan -2
langsung 0
